datetime,temp,humidity
2013-03-25,24.24285714285714,76.57142857142857
2013-04-01,24.5,77.11428571428571
2013-04-08,20.37142857142857,72.78571428571429
2013-04-15,26.357142857142858,77.52857142857144
2013-04-22,27.014285714285712,76.21428571428571
2013-04-29,25.75714285714286,76.45714285714287
2013-05-06,26.82857142857143,74.98571428571428
2013-05-13,30.514285714285712,72.42857142857143
2013-05-20,29.37142857142857,74.14285714285714
2013-05-27,29.385714285714283,74.15714285714286
2013-06-03,29.842857142857145,72.27142857142857
2013-06-10,28.12857142857143,63.81428571428571
2013-06-17,30.47142857142857,71.98571428571428
2013-06-24,29.485714285714288,73.91428571428571
2013-07-01,29.914285714285715,74.0
2013-07-08,28.785714285714285,78.22857142857143
2013-07-15,28.228571428571428,81.77142857142857
2013-07-22,27.542857142857144,82.18571428571428
2013-07-29,28.414285714285715,79.2
2013-08-05,27.728571428571428,80.84285714285714
2013-08-12,30.042857142857144,72.27142857142857
2013-08-19,27.62857142857143,82.98571428571428
2013-08-26,28.785714285714285,80.0
2013-09-02,25.47142857142857,86.32857142857142
2013-09-09,27.8,79.27142857142857
2013-09-16,28.657142857142855,72.75714285714285
2013-09-23,25.47142857142857,76.5
2013-09-30,26.014285714285712,73.2
2013-10-07,27.357142857142858,62.25714285714286
2013-10-14,23.957142857142856,73.31428571428572
2013-10-21,23.514285714285712,63.48571428571428
2013-10-28,24.785714285714285,74.04285714285713
2013-11-04,25.185714285714287,68.81428571428572
2013-11-11,22.685714285714287,67.61428571428571
2013-11-18,20.685714285714287,74.97142857142856
2013-11-25,19.900000000000002,56.199999999999996
2013-12-02,18.885714285714283,65.45714285714286
2013-12-09,17.54285714285714,75.68571428571428
2013-12-16,12.571428571428571,60.91428571428571
2013-12-23,13.671428571428573,51.6
2013-12-30,16.185714285714287,64.87142857142858
2014-01-06,18.271428571428572,71.27142857142857
2014-01-13,14.642857142857142,61.542857142857144
2014-01-20,16.47142857142857,60.385714285714286
2014-01-27,19.67142857142857,75.57142857142857
2014-02-03,21.17142857142857,78.21428571428571
2014-02-10,12.214285714285714,62.1
2014-02-17,14.6,76.0
2014-02-24,20.642857142857142,87.10000000000001
2014-03-03,18.1,88.64285714285714
2014-03-10,17.82857142857143,85.55714285714285
2014-03-17,18.771428571428572,87.48571428571428
2014-03-24,22.914285714285715,86.82857142857142
2014-03-31,23.714285714285715,82.27142857142857
2014-04-07,24.5,87.60000000000001
2014-04-14,26.271428571428572,86.38571428571429
2014-04-21,26.400000000000002,87.64285714285714
2014-04-28,25.0,80.25714285714285
2014-05-05,26.52857142857143,74.51428571428572
2014-05-12,30.057142857142857,76.35714285714286
2014-05-19,30.785714285714285,75.17142857142858
2014-05-26,29.614285714285717,79.02857142857144
2014-06-02,29.97142857142857,80.32857142857142
2014-06-09,28.485714285714288,81.35714285714286
2014-06-16,30.2,78.34285714285714
2014-06-23,30.157142857142855,79.58571428571429
2014-06-30,29.271428571428572,81.97142857142856
2014-07-07,29.785714285714285,81.5
2014-07-14,28.957142857142856,83.04285714285713
2014-07-21,29.571428571428573,80.58571428571429
2014-07-28,29.25714285714286,81.35714285714286
2014-08-04,29.271428571428572,82.87142857142858
2014-08-11,28.842857142857145,80.77142857142857
2014-08-18,28.385714285714283,85.74285714285715
2014-08-25,27.357142857142858,87.4
2014-09-01,28.47142857142857,84.24285714285715
2014-09-08,29.514285714285712,84.17142857142858
2014-09-15,28.02857142857143,90.02857142857144
2014-09-22,28.185714285714287,76.77142857142857
2014-09-29,29.042857142857144,76.39999999999999
2014-10-06,26.271428571428572,69.05714285714285
2014-10-13,25.885714285714283,69.17142857142856
2014-10-20,25.914285714285715,78.31428571428572
2014-10-27,26.271428571428572,83.84285714285714
2014-11-03,21.3,81.87142857142858
2014-11-10,21.042857142857144,80.04285714285713
2014-11-17,21.385714285714283,77.45714285714287
2014-11-24,25.657142857142855,82.05714285714285
2014-12-01,18.157142857142855,75.01428571428572
2014-12-08,17.4,66.65714285714286
2014-12-15,15.957142857142857,58.01428571428572
2014-12-22,16.814285714285713,73.5
2014-12-29,17.314285714285713,71.02857142857144
2015-01-05,16.585714285714285,82.91428571428571
2015-01-12,15.642857142857142,72.3
2015-01-19,19.2,75.74285714285715
2015-01-26,18.842857142857145,81.52857142857144
2015-02-02,14.5,77.32857142857144
2015-02-09,17.12857142857143,81.89999999999999
2015-02-16,22.014285714285712,85.60000000000001
2015-02-23,24.057142857142857,80.34285714285714
2015-03-02,18.885714285714283,89.41428571428571
2015-03-09,19.02857142857143,92.74285714285715
2015-03-16,24.928571428571427,85.0
2015-03-23,21.87142857142857,86.97142857142856
2015-03-30,27.214285714285715,80.65714285714286
2015-04-06,21.285714285714285,81.67142857142858
2015-04-13,25.228571428571428,73.28571428571429
2015-04-20,24.814285714285713,73.61428571428571
2015-04-27,28.542857142857144,77.58571428571429
2015-05-04,29.52857142857143,77.41428571428571
2015-05-11,28.928571428571427,77.84285714285714
2015-05-18,29.74285714285714,76.91428571428571
2015-05-25,32.24285714285715,68.81428571428572
2015-06-01,29.3,78.54285714285713
2015-06-08,29.47142857142857,78.95714285714287
2015-06-15,30.47142857142857,76.7
2015-06-22,30.8,72.21428571428571
2015-06-29,32.98571428571429,61.471428571428575
2015-07-06,29.785714285714285,63.67142857142857
2015-07-13,30.542857142857144,72.8
2015-07-20,28.928571428571427,79.65714285714286
2015-07-27,26.52857142857143,87.84285714285714
2015-08-03,27.97142857142857,82.89999999999999
2015-08-10,30.928571428571427,73.35714285714286
2015-08-17,31.157142857142855,70.12857142857142
2015-08-24,29.62857142857143,76.0
2015-08-31,28.714285714285715,81.37142857142858
2015-09-07,27.75714285714286,79.42857142857143
2015-09-14,27.25714285714286,78.71428571428571
2015-09-21,28.485714285714288,83.82857142857144
2015-09-28,29.400000000000002,74.28571428571429
2015-10-05,25.428571428571427,72.38571428571429
2015-10-12,25.428571428571427,68.07142857142857
2015-10-19,27.071428571428573,68.75714285714285
2015-10-26,26.52857142857143,74.55714285714285
2015-11-02,24.985714285714288,76.84285714285714
2015-11-09,24.928571428571427,82.65714285714286
2015-11-16,26.8,78.68571428571428
2015-11-23,21.357142857142858,73.52857142857144
2015-11-30,20.32857142857143,77.34285714285714
2015-12-07,18.928571428571427,78.34285714285714
2015-12-14,16.62857142857143,69.05714285714285
2015-12-21,18.985714285714288,84.38571428571429
2015-12-28,17.52857142857143,80.55714285714285
2016-01-04,21.985714285714288,85.15714285714286
2016-01-11,17.714285714285715,86.48571428571428
2016-01-18,14.985714285714286,81.08571428571429
2016-01-25,12.185714285714285,90.25714285714285
2016-02-01,14.200000000000001,68.3
2016-02-08,19.642857142857142,76.08571428571429
2016-02-15,16.357142857142858,66.64285714285714
2016-02-22,15.514285714285714,77.05714285714285
2016-02-29,19.857142857142858,80.22857142857143
2016-03-07,19.12857142857143,85.52857142857144
2016-03-14,20.7,88.64285714285714
2016-03-21,20.485714285714288,84.55714285714285
2016-03-28,20.914285714285715,91.22857142857143
2016-04-04,24.614285714285717,92.95714285714287
2016-04-11,26.74285714285714,86.98571428571428
2016-04-18,24.085714285714285,85.94285714285715
2016-04-25,27.04285714285714,84.77142857142857
2016-05-02,28.914285714285715,86.15714285714286
2016-05-09,27.971428571428568,82.60000000000001
2016-05-16,28.099999999999998,74.41428571428571
2016-05-23,28.042857142857144,89.25714285714285
2016-05-30,31.357142857142858,76.05714285714285
2016-06-06,30.385714285714283,79.97142857142856
2016-06-13,30.928571428571427,75.81428571428572
2016-06-20,30.614285714285717,80.35714285714286
2016-06-27,29.62857142857143,86.52857142857144
2016-07-04,29.885714285714283,81.5
2016-07-11,30.142857142857142,79.37142857142858
2016-07-18,30.771428571428572,73.41428571428571
2016-07-25,29.62857142857143,77.87142857142858
